date,stock.DJI.Open,stock.DJI.Open.sma,stock.DJI.Close,stock.DJI.Close.sma,stock.DJI.High,stock.DJI.High.sma,stock.DJI.Low,stock.DJI.Low.sma,stock.DJI.Volume,stock.DJI.Volume.sma,stock.VIX.Open,stock.VIX.Open.sma,stock.VIX.Close,stock.VIX.Close.sma,stock.VIX.High,stock.VIX.High.sma,stock.VIX.Low,stock.VIX.Low.sma,stock.VIX.Volume,stock.VIX.Volume.sma,stock.JETS.Open,stock.JETS.Open.sma,stock.JETS.Close,stock.JETS.Close.sma,stock.JETS.High,stock.JETS.High.sma,stock.JETS.Low,stock.JETS.Low.sma,stock.JETS.Volume,stock.JETS.Volume.sma,stock.DJI.Open.wavg,stock.DJI.Close.wavg,stock.DJI.High.wavg,stock.DJI.Low.wavg,stock.DJI.Volume.wavg,stock.VIX.Open.wavg,stock.VIX.Close.wavg,stock.VIX.High.wavg,stock.VIX.Low.wavg,stock.VIX.Volume.wavg,stock.JETS.Open.wavg,stock.JETS.Close.wavg,stock.JETS.High.wavg,stock.JETS.Low.wavg,stock.JETS.Volume.wavg
2020-01-09,28851.970703125,28613.22421875,28956.900390625,28724.786328125,28988.009765625,28792.80390625,28844.310546875,28570.21796875,275060000.0,263612000.0,12.949999809265137,14.481999969482422,12.539999961853027,13.530000114440918,13.239999771118164,15.105999946594238,12.529999732971191,13.08400001525879,0.0,0.0,31.459999084472656,31.063999938964844,31.427000045776367,31.171000289916993,31.614999771118164,31.319399642944337,31.304000854492188,30.954999923706055,16600.0,28540.0,28565.42529296875,28626.0654296875,28700.28759765625,28483.39990234375,216587500.0,14.262500047683716,13.772500038146973,15.112500429153442,13.184999942779541,0.0,31.517500400543213,31.488250255584717,31.62274980545044,31.322500228881836,19875.0
2020-01-10,28977.51953125,28698.062109375,28823.76953125,28762.5640625,29009.0703125,28851.355859375,28789.099609375,28627.966015625,237830000.0,263260000.0,12.420000076293945,13.963999938964843,12.5600004196167,13.238000106811523,12.869999885559082,14.439999771118163,12.09000015258789,12.876000022888183,0.0,0.0,31.389999389648438,31.105999755859376,31.358999252319336,31.20880012512207,31.40999984741211,31.337999725341795,31.298999786376953,31.03479995727539,3000.0,22740.0,28565.42529296875,28626.0654296875,28700.28759765625,28483.39990234375,216587500.0,14.262500047683716,13.772500038146973,15.112500429153442,13.184999942779541,0.0,31.517500400543213,31.488250255584717,31.62274980545044,31.322500228881836,19875.0
2020-01-11,28977.51953125,28698.062109375,28823.76953125,28762.5640625,29009.0703125,28851.355859375,28789.099609375,28627.966015625,237830000.0,263260000.0,12.420000076293945,13.963999938964843,12.5600004196167,13.238000106811523,12.869999885559082,14.439999771118163,12.09000015258789,12.876000022888183,0.0,0.0,31.389999389648438,31.105999755859376,31.358999252319336,31.20880012512207,31.40999984741211,31.337999725341795,31.298999786376953,31.03479995727539,3000.0,22740.0,28565.42529296875,28626.0654296875,28700.28759765625,28483.39990234375,216587500.0,14.262500047683716,13.772500038146973,15.112500429153442,13.184999942779541,0.0,31.517500400543213,31.488250255584717,31.62274980545044,31.322500228881836,19875.0
2020-01-12,28977.51953125,28698.062109375,28823.76953125,28762.5640625,29009.0703125,28851.355859375,28789.099609375,28627.966015625,237830000.0,263260000.0,12.420000076293945,13.963999938964843,12.5600004196167,13.238000106811523,12.869999885559082,14.439999771118163,12.09000015258789,12.876000022888183,0.0,0.0,31.389999389648438,31.105999755859376,31.358999252319336,31.20880012512207,31.40999984741211,31.337999725341795,31.298999786376953,31.03479995727539,3000.0,22740.0,28698.062109375,28762.5640625,28851.355859375,28627.966015625,263260000.0,13.963999938964843,13.238000106811523,14.439999771118163,12.876000022888183,0.0,31.105999755859376,31.20880012512207,31.337999725341795,31.03479995727539,22740.0
2020-01-13,28869.009765625,28778.7640625,28907.05078125,28803.298046875,28909.91015625,28891.733984375,28819.4296875,28708.12578125,249830000.0,262674000.0,12.84000015258789,13.442000007629394,12.319999694824219,12.931999969482423,13.09000015258789,13.779999923706054,12.319999694824219,12.631999969482422,0.0,0.0,31.3700008392334,31.223999786376954,31.40999984741211,31.282799911499023,31.450000762939453,31.415999984741212,31.31999969482422,31.14279975891113,3500.0,18100.0,28698.062109375,28762.5640625,28851.355859375,28627.966015625,263260000.0,13.963999938964843,13.238000106811523,14.439999771118163,12.876000022888183,0.0,31.105999755859376,31.20880012512207,31.337999725341795,31.03479995727539,22740.0
2020-01-14,28895.5,28830.028125,28939.669921875,28874.49609375,29054.16015625,28965.466015625,28872.26953125,28769.523828125,287440000.0,268382000.0,12.720000267028809,13.218000030517578,12.390000343322754,12.652000045776367,13.819999694824219,13.651999855041504,12.050000190734863,12.363999938964843,0.0,0.0,31.59000015258789,31.339999771118165,31.665000915527344,31.427199935913087,31.999000549316406,31.58360023498535,31.59000015258789,31.280599975585936,28300.0,15360.0,28698.062109375,28762.5640625,28851.355859375,28627.966015625,263260000.0,13.963999938964843,13.238000106811523,14.439999771118163,12.876000022888183,0.0,31.105999755859376,31.20880012512207,31.337999725341795,31.03479995727539,22740.0
2020-01-15,28901.80078125,28899.16015625,29030.220703125,28931.522265625,29127.58984375,29017.748046875,28897.349609375,28844.491796875,260270000.0,262086000.0,12.789999961853027,12.744000053405761,12.420000076293945,12.446000099182129,12.829999923706055,13.169999885559083,11.949999809265137,12.18799991607666,0.0,0.0,31.639999389648438,31.489999771118164,31.740999221801758,31.520399856567384,31.8799991607666,31.670800018310548,31.639999389648438,31.430599975585938,19700.0,14220.0,28698.062109375,28762.5640625,28851.355859375,28627.966015625,263260000.0,13.963999938964843,13.238000106811523,14.439999771118163,12.876000022888183,0.0,31.105999755859376,31.20880012512207,31.337999725341795,31.03479995727539,22740.0
2020-01-16,29131.94921875,28955.155859375,29297.640625,28999.6703125,29300.3203125,29080.21015625,29131.94921875,28902.01953125,252110000.0,257496000.0,12.199999809265137,12.594000053405761,12.319999694824219,12.402000045776367,12.420000076293945,13.005999946594239,11.779999732971191,12.03799991607666,0.0,0.0,31.90999984741211,31.579999923706055,32.20000076293945,31.675,32.20000076293945,31.787800216674803,31.90999984741211,31.551799774169922,15000.0,13900.0,28698.062109375,28762.5640625,28851.355859375,28627.966015625,263260000.0,13.963999938964843,13.238000106811523,14.439999771118163,12.876000022888183,0.0,31.105999755859376,31.20880012512207,31.337999725341795,31.03479995727539,22740.0
2020-01-17,29313.310546875,29022.3140625,29348.099609375,29104.536328125,29373.619140625,29153.119921875,29289.91015625,29002.181640625,321820000.0,274294000.0,12.210000038146973,12.552000045776367,12.100000381469727,12.310000038146972,12.479999542236328,12.927999877929688,11.75,11.969999885559082,0.0,0.0,32.22999954223633,31.747999954223634,32.25,31.853200149536132,32.356998443603516,31.977199935913085,32.119998931884766,31.715999603271484,29600.0,19220.0,28698.062109375,28762.5640625,28851.355859375,28627.966015625,263260000.0,13.963999938964843,13.238000106811523,14.439999771118163,12.876000022888183,0.0,31.105999755859376,31.20880012512207,31.337999725341795,31.03479995727539,22740.0
2020-01-18,29313.310546875,29022.3140625,29348.099609375,29104.536328125,29373.619140625,29153.119921875,29289.91015625,29002.181640625,321820000.0,274294000.0,12.210000038146973,12.552000045776367,12.100000381469727,12.310000038146972,12.479999542236328,12.927999877929688,11.75,11.969999885559082,0.0,0.0,32.22999954223633,31.747999954223634,32.25,31.853200149536132,32.356998443603516,31.977199935913085,32.119998931884766,31.715999603271484,29600.0,19220.0,28698.062109375,28762.5640625,28851.355859375,28627.966015625,263260000.0,13.963999938964843,13.238000106811523,14.439999771118163,12.876000022888183,0.0,31.105999755859376,31.20880012512207,31.337999725341795,31.03479995727539,22740.0
2020-01-19,29313.310546875,29022.3140625,29348.099609375,29104.536328125,29373.619140625,29153.119921875,29289.91015625,29002.181640625,321820000.0,274294000.0,12.210000038146973,12.552000045776367,12.100000381469727,12.310000038146972,12.479999542236328,12.927999877929688,11.75,11.969999885559082,0.0,0.0,32.22999954223633,31.747999954223634,32.25,31.853200149536132,32.356998443603516,31.977199935913085,32.119998931884766,31.715999603271484,29600.0,19220.0,29022.3140625,29104.536328125,29153.119921875,29002.181640625,274294000.0,12.552000045776367,12.310000038146972,12.927999877929688,11.969999885559082,0.0,31.747999954223634,31.853200149536132,31.977199935913085,31.715999603271484,19220.0
2020-01-20,29313.310546875,29022.3140625,29348.099609375,29104.536328125,29373.619140625,29153.119921875,29289.91015625,29002.181640625,321820000.0,274294000.0,12.210000038146973,12.552000045776367,12.100000381469727,12.310000038146972,12.479999542236328,12.927999877929688,11.75,11.969999885559082,0.0,0.0,32.22999954223633,31.747999954223634,32.25,31.853200149536132,32.356998443603516,31.977199935913085,32.119998931884766,31.715999603271484,29600.0,19220.0,29022.3140625,29104.536328125,29153.119921875,29002.181640625,274294000.0,12.552000045776367,12.310000038146972,12.927999877929688,11.969999885559082,0.0,31.747999954223634,31.853200149536132,31.977199935913085,31.715999603271484,19220.0
2020-01-21,29269.05078125,29102.322265625,29196.0390625,29162.333984375,29341.2109375,29239.380078125,29146.470703125,29067.58984375,320640000.0,288456000.0,13.229999542236328,12.629999923706055,12.850000381469727,12.416000175476075,13.329999923706055,12.97599983215332,12.319999694824219,11.969999885559082,0.0,0.0,31.68000030517578,31.809999847412108,31.233999252319336,31.818000030517577,31.92799949645996,32.07279968261719,30.940000534057617,31.639999771118163,38900.0,26300.0,29022.3140625,29104.536328125,29153.119921875,29002.181640625,274294000.0,12.552000045776367,12.310000038146972,12.927999877929688,11.969999885559082,0.0,31.747999954223634,31.853200149536132,31.977199935913085,31.715999603271484,19220.0
2020-01-22,29263.630859375,29175.9484375,29186.26953125,29211.65390625,29320.19921875,29292.587890625,29172.259765625,29127.587890625,283440000.0,287656000.0,12.449999809265137,12.57599983215332,12.90999984741211,12.520000076293945,13.010000228881836,12.813999938964844,12.3100004196167,12.021999931335449,0.0,0.0,31.489999771118164,31.789999771118165,31.209999084472656,31.72699966430664,31.540000915527344,31.980999755859376,31.139999389648438,31.549999618530272,96500.0,39940.0,29022.3140625,29104.536328125,29153.119921875,29002.181640625,274294000.0,12.552000045776367,12.310000038146972,12.927999877929688,11.969999885559082,0.0,31.747999954223634,31.853200149536132,31.977199935913085,31.715999603271484,19220.0
2020-01-23,29111.01953125,29217.7921875,29160.08984375,29237.627734375,29190.470703125,29305.1640625,28966.98046875,29141.5140625,307060000.0,297014000.0,13.260000228881836,12.669999885559083,12.979999542236328,12.631999969482422,14.149999618530273,13.077999877929688,12.9399995803833,12.219999885559082,0.0,0.0,31.06999969482422,31.67599983215332,31.850000381469727,31.748799896240236,31.850000381469727,31.975,30.575000762939453,31.336999893188477,35200.0,43040.0,29022.3140625,29104.536328125,29153.119921875,29002.181640625,274294000.0,12.552000045776367,12.310000038146972,12.927999877929688,11.969999885559082,0.0,31.747999954223634,31.853200149536132,31.977199935913085,31.715999603271484,19220.0
2020-01-24,29230.390625,29237.48046875,28989.73046875,29176.045703125,29288.7890625,29302.8578125,28843.310546875,29083.786328125,380010000.0,322594000.0,12.75,12.779999923706054,14.5600004196167,13.080000114440917,15.979999542236328,13.789999771118165,12.619999885559082,12.38799991607666,0.0,0.0,31.84000015258789,31.661999893188476,31.2810001373291,31.564999771118163,31.84000015258789,31.902999877929688,30.799999237060547,31.114999771118164,73100.0,54660.0,29022.3140625,29104.536328125,29153.119921875,29002.181640625,274294000.0,12.552000045776367,12.310000038146972,12.927999877929688,11.969999885559082,0.0,31.747999954223634,31.853200149536132,31.977199935913085,31.715999603271484,19220.0
2020-01-25,29230.390625,29237.48046875,28989.73046875,29176.045703125,29288.7890625,29302.8578125,28843.310546875,29083.786328125,380010000.0,322594000.0,12.75,12.779999923706054,14.5600004196167,13.080000114440917,15.979999542236328,13.789999771118165,12.619999885559082,12.38799991607666,0.0,0.0,31.84000015258789,31.661999893188476,31.2810001373291,31.564999771118163,31.84000015258789,31.902999877929688,30.799999237060547,31.114999771118164,73100.0,54660.0,29022.3140625,29104.536328125,29153.119921875,29002.181640625,274294000.0,12.552000045776367,12.310000038146972,12.927999877929688,11.969999885559082,0.0,31.747999954223634,31.853200149536132,31.977199935913085,31.715999603271484,19220.0
2020-01-26,29230.390625,29237.48046875,28989.73046875,29176.045703125,29288.7890625,29302.8578125,28843.310546875,29083.786328125,380010000.0,322594000.0,12.75,12.779999923706054,14.5600004196167,13.080000114440917,15.979999542236328,13.789999771118165,12.619999885559082,12.38799991607666,0.0,0.0,31.84000015258789,31.661999893188476,31.2810001373291,31.564999771118163,31.84000015258789,31.902999877929688,30.799999237060547,31.114999771118164,73100.0,54660.0,29218.52294921875,29133.0322265625,29285.16748046875,29032.25537109375,322787500.0,12.922499895095825,13.325000047683716,14.117499828338623,12.547499895095825,0.0,31.519999980926514,31.393749713897705,31.78950023651123,30.863749980926514,60925.0
2020-01-27,28542.490234375,29083.31640625,28535.80078125,29013.5859375,28671.7890625,29162.491796875,28440.470703125,28913.8984375,337270000.0,325684000.0,17.420000076293945,13.82199993133545,18.229999542236328,14.305999946594238,19.020000457763672,15.097999954223633,16.81999969482422,13.401999855041504,0.0,0.0,30.239999771118164,31.263999938964844,30.25,31.164999771118165,30.420000076293945,31.515600204467773,29.950000762939453,30.6810001373291,186700.0,86080.0,29218.52294921875,29133.0322265625,29285.16748046875,29032.25537109375,322787500.0,12.922499895095825,13.325000047683716,14.117499828338623,12.547499895095825,0.0,31.519999980926514,31.393749713897705,31.78950023651123,30.863749980926514,60925.0
2020-01-28,28594.279296875,28948.362109375,28722.849609375,28918.948046875,28823.23046875,29058.895703125,28575.75,28799.754296875,330140000.0,327584000.0,16.940000534057617,14.564000129699707,16.280000686645508,14.992000007629395,18.030000686645508,16.038000106811523,15.6899995803833,14.07599983215332,0.0,0.0,30.40999984741211,31.00999984741211,30.65999984741211,31.050199890136717,30.785999298095703,31.28720016479492,30.389999389648438,30.570999908447266,27600.0,83820.0,29218.52294921875,29133.0322265625,29285.16748046875,29032.25537109375,322787500.0,12.922499895095825,13.325000047683716,14.117499828338623,12.547499895095825,0.0,31.519999980926514,31.393749713897705,31.78950023651123,30.863749980926514,60925.0
2020-01-29,28820.529296875,28859.741796875,28734.44921875,28828.583984375,28944.240234375,28983.70390625,28728.189453125,28710.940234375,302290000.0,331354000.0,15.680000305175781,15.210000228881835,16.389999389648438,15.68799991607666,16.649999618530273,16.76599998474121,14.9399995803833,14.601999664306641,0.0,0.0,30.670000076293945,30.845999908447265,30.381000518798828,30.884400177001954,30.839000701904297,31.147000122070313,30.329999923706055,30.40900001525879,71000.0,78720.0,29218.52294921875,29133.0322265625,29285.16748046875,29032.25537109375,322787500.0,12.922499895095825,13.325000047683716,14.117499828338623,12.547499895095825,0.0,31.519999980926514,31.393749713897705,31.78950023651123,30.863749980926514,60925.0
2020-01-30,28640.16015625,28765.569921875,28859.439453125,28768.45390625,28879.7109375,28921.551953125,28489.759765625,28615.49609375,326850000.0,335312000.0,17.81999969482422,16.12200012207031,15.489999771118164,16.189999961853026,18.389999389648438,17.613999938964845,15.300000190734863,15.073999786376953,0.0,0.0,30.0,30.631999969482422,30.597999572753906,30.63400001525879,30.606000900268555,30.898200225830077,29.972999572753906,30.28859977722168,25200.0,76720.0,29218.52294921875,29133.0322265625,29285.16748046875,29032.25537109375,322787500.0,12.922499895095825,13.325000047683716,14.117499828338623,12.547499895095825,0.0,31.519999980926514,31.393749713897705,31.78950023651123,30.863749980926514,60925.0
2020-01-31,28813.0390625,28682.099609375,28256.029296875,28621.713671875,28813.0390625,28826.401953125,28169.529296875,28480.73984375,403890000.0,340088000.0,16.25,16.822000122070314,18.84000015258789,17.045999908447264,19.989999771118164,18.415999984741212,16.18000030517578,15.785999870300293,0.0,0.0,30.170000076293945,30.297999954223634,29.84000015258789,30.34580001831055,30.170000076293945,30.56420021057129,29.770000457763672,30.082600021362303,43200.0,70740.0,29218.52294921875,29133.0322265625,29285.16748046875,29032.25537109375,322787500.0,12.922499895095825,13.325000047683716,14.117499828338623,12.547499895095825,0.0,31.519999980926514,31.393749713897705,31.78950023651123,30.863749980926514,60925.0
2020-02-01,28813.0390625,28682.099609375,28256.029296875,28621.713671875,28813.0390625,28826.401953125,28169.529296875,28480.73984375,403890000.0,340088000.0,16.25,16.822000122070314,18.84000015258789,17.045999908447264,19.989999771118164,18.415999984741212,16.18000030517578,15.785999870300293,0.0,0.0,30.170000076293945,30.297999954223634,29.84000015258789,30.34580001831055,30.170000076293945,30.56420021057129,29.770000457763672,30.082600021362303,43200.0,70740.0,29218.52294921875,29133.0322265625,29285.16748046875,29032.25537109375,322787500.0,12.922499895095825,13.325000047683716,14.117499828338623,12.547499895095825,0.0,31.519999980926514,31.393749713897705,31.78950023651123,30.863749980926514,60925.0
2020-02-02,28813.0390625,28682.099609375,28256.029296875,28621.713671875,28813.0390625,28826.401953125,28169.529296875,28480.73984375,403890000.0,340088000.0,16.25,16.822000122070314,18.84000015258789,17.045999908447264,19.989999771118164,18.415999984741212,16.18000030517578,15.785999870300293,0.0,0.0,30.170000076293945,30.297999954223634,29.84000015258789,30.34580001831055,30.170000076293945,30.56420021057129,29.770000457763672,30.082600021362303,43200.0,70740.0,28682.099609375,28621.713671875,28826.401953125,28480.73984375,340088000.0,16.822000122070314,17.045999908447264,18.415999984741212,15.785999870300293,0.0,30.297999954223634,30.34580001831055,30.56420021057129,30.082600021362303,70740.0
2020-02-03,28319.650390625,28637.531640625,28399.810546875,28594.515625,28630.390625,28818.122265625,28319.650390625,28456.57578125,307910000.0,334216000.0,18.639999389648438,17.06599998474121,17.969999313354492,16.993999862670897,18.8799991607666,18.387999725341796,17.100000381469727,15.842000007629395,0.0,0.0,29.989999771118164,30.247999954223634,30.04800033569336,30.305400085449218,30.433000564575195,30.56680030822754,29.860000610351562,30.064599990844727,51700.0,43740.0,28682.099609375,28621.713671875,28826.401953125,28480.73984375,340088000.0,16.822000122070314,17.045999908447264,18.415999984741212,15.785999870300293,0.0,30.297999954223634,30.34580001831055,30.56420021057129,30.082600021362303,70740.0
2020-02-04,28696.740234375,28658.023828125,28807.630859375,28611.471875,28904.880859375,28834.45234375,28696.740234375,28480.773828125,332750000.0,334738000.0,16.450000762939453,16.96800003051758,16.049999237060547,16.947999572753908,16.459999084472656,18.073999404907227,15.630000114440918,15.830000114440917,0.0,0.0,30.5,30.26599998474121,30.899999618530273,30.353400039672852,30.950000762939453,30.59960060119629,30.5,30.08660011291504,103200.0,58860.0,28682.099609375,28621.713671875,28826.401953125,28480.73984375,340088000.0,16.822000122070314,17.045999908447264,18.415999984741212,15.785999870300293,0.0,30.297999954223634,30.34580001831055,30.56420021057129,30.082600021362303,70740.0
2020-02-05,29048.73046875,28703.6640625,29290.849609375,28722.751953125,29308.890625,28907.382421875,29000.849609375,28535.305859375,357540000.0,345788000.0,16.290000915527344,17.09000015258789,15.149999618530273,16.699999618530274,16.31999969482422,18.007999420166016,15.020000457763672,15.846000289916992,0.0,0.0,31.229999542236328,30.37799987792969,31.506999969482422,30.57859992980957,31.579999923706055,30.747800445556642,31.18000030517578,30.256600189208985,33200.0,51300.0,28682.099609375,28621.713671875,28826.401953125,28480.73984375,340088000.0,16.822000122070314,17.045999908447264,18.415999984741212,15.785999870300293,0.0,30.297999954223634,30.34580001831055,30.56420021057129,30.082600021362303,70740.0
2020-02-06,29388.580078125,28853.348046875,29379.76953125,28826.81796875,29408.05078125,29013.050390625,29246.9296875,28686.73984375,263700000.0,333158000.0,15.130000114440918,16.55200023651123,14.960000038146973,16.593999671936036,15.65999984741211,17.46199951171875,14.699999809265137,15.726000213623047,0.0,0.0,31.639999389648438,30.705999755859374,31.15999984741211,30.69099998474121,31.799999237060547,30.98660011291504,31.09000015258789,30.480000305175782,10700.0,48400.0,28682.099609375,28621.713671875,28826.401953125,28480.73984375,340088000.0,16.822000122070314,17.045999908447264,18.415999984741212,15.785999870300293,0.0,30.297999954223634,30.34580001831055,30.56420021057129,30.082600021362303,70740.0
2020-02-07,29286.919921875,28948.12421875,29102.509765625,28996.1140625,29286.919921875,29107.8265625,29056.98046875,28864.230078125,252860000.0,302952000.0,15.069999694824219,16.316000175476074,15.470000267028809,15.919999694824218,16.15999984741211,16.695999526977538,14.8100004196167,15.45200023651123,0.0,0.0,30.940000534057617,30.85999984741211,30.809999465942383,30.88499984741211,30.969999313354492,31.146599960327148,30.75,30.67600021362305,23000.0,44360.0,28682.099609375,28621.713671875,28826.401953125,28480.73984375,340088000.0,16.822000122070314,17.045999908447264,18.415999984741212,15.785999870300293,0.0,30.297999954223634,30.34580001831055,30.56420021057129,30.082600021362303,70740.0
2020-02-08,29286.919921875,28948.12421875,29102.509765625,28996.1140625,29286.919921875,29107.8265625,29056.98046875,28864.230078125,252860000.0,302952000.0,15.069999694824219,16.316000175476074,15.470000267028809,15.919999694824218,16.15999984741211,16.695999526977538,14.8100004196167,15.45200023651123,0.0,0.0,30.940000534057617,30.85999984741211,30.809999465942383,30.88499984741211,30.969999313354492,31.146599960327148,30.75,30.67600021362305,23000.0,44360.0,28682.099609375,28621.713671875,28826.401953125,28480.73984375,340088000.0,16.822000122070314,17.045999908447264,18.415999984741212,15.785999870300293,0.0,30.297999954223634,30.34580001831055,30.56420021057129,30.082600021362303,70740.0
2020-02-09,29286.919921875,28948.12421875,29102.509765625,28996.1140625,29286.919921875,29107.8265625,29056.98046875,28864.230078125,252860000.0,302952000.0,15.069999694824219,16.316000175476074,15.470000267028809,15.919999694824218,16.15999984741211,16.695999526977538,14.8100004196167,15.45200023651123,0.0,0.0,30.940000534057617,30.85999984741211,30.809999465942383,30.88499984741211,30.969999313354492,31.146599960327148,30.75,30.67600021362305,23000.0,44360.0,28948.12421875,28996.1140625,29107.8265625,28864.230078125,302952000.0,16.316000175476074,15.919999694824218,16.695999526977538,15.45200023651123,0.0,30.85999984741211,30.88499984741211,31.146599960327148,30.67600021362305,44360.0
2020-02-10,28995.66015625,29083.326171875,29276.8203125,29171.516015625,29278.0703125,29237.3625,28995.66015625,28999.43203125,250510000.0,291472000.0,15.880000114440918,15.76400032043457,15.039999961853027,15.333999824523925,16.43000030517578,16.205999755859374,15.010000228881836,15.034000205993653,0.0,0.0,30.770000457763672,31.01599998474121,30.84000015258789,31.043399810791016,30.8700008392334,31.23400001525879,30.600000381469727,30.82400016784668,45500.0,43120.0,28948.12421875,28996.1140625,29107.8265625,28864.230078125,302952000.0,16.316000175476074,15.919999694824218,16.695999526977538,15.45200023651123,0.0,30.85999984741211,30.88499984741211,31.146599960327148,30.67600021362305,44360.0
2020-02-11,29390.7109375,29222.1203125,29276.33984375,29265.2578125,29415.390625,29339.464453125,29210.470703125,29102.178125,279540000.0,280830000.0,14.90999984741211,15.456000137329102,15.180000305175781,15.160000038146972,15.270000457763672,15.968000030517578,14.380000114440918,14.784000205993653,0.0,0.0,31.010000228881836,31.118000030517578,31.479999542236328,31.159399795532227,31.56999969482422,31.357999801635742,31.010000228881836,30.92600021362305,13800.0,25240.0,28948.12421875,28996.1140625,29107.8265625,28864.230078125,302952000.0,16.316000175476074,15.919999694824218,16.695999526977538,15.45200023651123,0.0,30.85999984741211,30.88499984741211,31.146599960327148,30.67600021362305,44360.0
2020-02-12,29406.75,29293.72421875,29551.419921875,29317.371875,29568.5703125,29391.400390625,29406.75,29183.358203125,309530000.0,271228000.0,14.859999656677246,15.169999885559083,13.739999771118164,14.878000068664551,14.880000114440918,15.680000114440919,13.729999542236328,14.526000022888184,0.0,0.0,31.610000610351562,31.194000244140625,31.920000076293945,31.24199981689453,31.979999542236328,31.437999725341797,31.600000381469727,31.010000228881836,27100.0,24020.0,28948.12421875,28996.1140625,29107.8265625,28864.230078125,302952000.0,16.316000175476074,15.919999694824218,16.695999526977538,15.45200023651123,0.0,30.85999984741211,30.88499984741211,31.146599960327148,30.67600021362305,44360.0
2020-02-13,29436.029296875,29303.2140625,29423.310546875,29326.080078125,29535.400390625,29416.8703125,29345.9296875,29203.158203125,291150000.0,276718000.0,14.430000305175781,15.029999923706054,14.149999618530273,14.715999984741211,15.4399995803833,15.636000061035157,14.0,14.386000061035157,0.0,0.0,31.600000381469727,31.186000442504884,31.68000030517578,31.345999908447265,31.739999771118164,31.42599983215332,31.559999465942383,31.104000091552734,15800.0,25040.0,28948.12421875,28996.1140625,29107.8265625,28864.230078125,302952000.0,16.316000175476074,15.919999694824218,16.695999526977538,15.45200023651123,0.0,30.85999984741211,30.88499984741211,31.146599960327148,30.67600021362305,44360.0
2020-02-14,29440.470703125,29333.92421875,29398.080078125,29385.194140625,29463.0390625,29452.094140625,29283.1796875,29248.398046875,231000000.0,272346000.0,14.119999885559082,14.839999961853028,13.680000305175781,14.357999992370605,14.539999961853027,15.31200008392334,13.380000114440918,14.1,0.0,0.0,31.719999313354492,31.342000198364257,31.333999633789062,31.4507999420166,31.790000915527344,31.59000015258789,31.299999237060547,31.213999938964843,19900.0,24420.0,28948.12421875,28996.1140625,29107.8265625,28864.230078125,302952000.0,16.316000175476074,15.919999694824218,16.695999526977538,15.45200023651123,0.0,30.85999984741211,30.88499984741211,31.146599960327148,30.67600021362305,44360.0
2020-02-15,29440.470703125,29333.92421875,29398.080078125,29385.194140625,29463.0390625,29452.094140625,29283.1796875,29248.398046875,231000000.0,272346000.0,14.119999885559082,14.839999961853028,13.680000305175781,14.357999992370605,14.539999961853027,15.31200008392334,13.380000114440918,14.1,0.0,0.0,31.719999313354492,31.342000198364257,31.333999633789062,31.4507999420166,31.790000915527344,31.59000015258789,31.299999237060547,31.213999938964843,19900.0,24420.0,28948.12421875,28996.1140625,29107.8265625,28864.230078125,302952000.0,16.316000175476074,15.919999694824218,16.695999526977538,15.45200023651123,0.0,30.85999984741211,30.88499984741211,31.146599960327148,30.67600021362305,44360.0
2020-02-16,29440.470703125,29333.92421875,29398.080078125,29385.194140625,29463.0390625,29452.094140625,29283.1796875,29248.398046875,231000000.0,272346000.0,14.119999885559082,14.839999961853028,13.680000305175781,14.357999992370605,14.539999961853027,15.31200008392334,13.380000114440918,14.1,0.0,0.0,31.719999313354492,31.342000198364257,31.333999633789062,31.4507999420166,31.790000915527344,31.59000015258789,31.299999237060547,31.213999938964843,19900.0,24420.0,29333.92421875,29385.194140625,29452.094140625,29248.398046875,272346000.0,14.839999961853028,14.357999992370605,15.31200008392334,14.1,0.0,31.342000198364257,31.4507999420166,31.59000015258789,31.213999938964843,24420.0
2020-02-17,29440.470703125,29333.92421875,29398.080078125,29385.194140625,29463.0390625,29452.094140625,29283.1796875,29248.398046875,231000000.0,272346000.0,14.119999885559082,14.839999961853028,13.680000305175781,14.357999992370605,14.539999961853027,15.31200008392334,13.380000114440918,14.1,0.0,0.0,31.719999313354492,31.342000198364257,31.333999633789062,31.4507999420166,31.790000915527344,31.59000015258789,31.299999237060547,31.213999938964843,19900.0,24420.0,29333.92421875,29385.194140625,29452.094140625,29248.398046875,272346000.0,14.839999961853028,14.357999992370605,15.31200008392334,14.1,0.0,31.342000198364257,31.4507999420166,31.59000015258789,31.213999938964843,24420.0
2020-02-18,29282.779296875,29391.348046875,29232.189453125,29376.26796875,29330.16015625,29462.512109375,29116.810546875,29272.628125,256600000.0,273564000.0,14.979999542236328,14.65999984741211,14.829999923706055,14.315999984741211,15.489999771118164,15.123999977111817,14.529999732971191,14.00399990081787,0.0,0.0,31.209999084472656,31.429999923706056,31.100000381469727,31.50279998779297,31.350000381469727,31.686000061035156,30.940000534057617,31.28199996948242,17700.0,18860.0,29333.92421875,29385.194140625,29452.094140625,29248.398046875,272346000.0,14.839999961853028,14.357999992370605,15.31200008392334,14.1,0.0,31.342000198364257,31.4507999420166,31.59000015258789,31.213999938964843,24420.0
